"ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000145920",55.2608867288245,-0.693895261563008,0.246423443146606,-2.81586545785818,0.00486460340189537,0.9995261043921
"ENSG00000277586",11.4130146116859,-1.20328780823916,0.4288023335784,-2.80615965449069,0.00501358446621559,0.9995261043921
"ENSG00000154027",15.1257194658754,-0.870101278479605,0.310241169253833,-2.80459643886819,0.00503796138247651,0.9995261043921
"ENSG00000105398",18.073709289824,-1.10792748593469,0.396534363540592,-2.79402641436212,0.00520562264282776,0.9995261043921
"ENSG00000130294",95.9260194345707,-0.604380707707369,0.216866102078054,-2.78688417376471,0.00532174965369072,0.9995261043921
"ENSG00000158887",95.7742171368235,-0.437898465958308,0.157146618345462,-2.78655990544867,0.00532707708996347,0.9995261043921
"ENSG00000166946",700.136639710006,-0.182404668931617,0.0655803082648751,-2.78139389334516,0.00541260209435515,0.9995261043921
"ENSG00000198643",9774.88825437565,-0.259748742076601,0.0935052423412157,-2.77790566146801,0.00547105000121156,0.9995261043921
"ENSG00000070985",103.258657246935,-0.45835643731278,0.165165979696492,-2.77512619823436,0.00551802913584674,0.9995261043921
"ENSG00000184979",24.8395649802506,0.677776908903193,0.244757559131921,2.76917661422617,0.00561981623601904,0.9995261043921
"ENSG00000074276",2379.48823025778,0.53598440645326,0.194234512517549,2.75947049525935,0.00578951148013639,0.9995261043921
"ENSG00000232803",39.1413035924752,-0.69795974342111,0.253509115793103,-2.75319386933107,0.00590169361670898,0.9995261043921
"ENSG00000264546",9.9552271450284,0.977818309496682,0.355387997755518,2.75141061508035,0.00593392114190616,0.9995261043921
"ENSG00000171951",140.309508206307,-0.590653453871666,0.215438984401107,-2.7416275448643,0.00611356204124153,0.9995261043921
"ENSG00000119655",2277.28627025529,-0.188458030309734,0.0688037100319197,-2.73906785291525,0.00616136558944217,0.9995261043921
"ENSG00000232628",3.79228870158333,-1.58002932895223,0.577331518238132,-2.73677995924089,0.00620437776752751,0.9995261043921
"ENSG00000183578",129.321929609125,-0.407202557390847,0.14888214228734,-2.73506648369522,0.00623676779474473,0.9995261043921
"ENSG00000178171",19.9810343782367,-0.709498202267845,0.259948106758007,-2.72938399558469,0.00634527693691492,0.9995261043921
"ENSG00000164039",145.492852164673,-0.290731776257436,0.10679627354482,-2.72230262917761,0.00648287452050395,0.9995261043921
"ENSG00000139292",138.003440573389,-0.494296062292344,0.181734840831278,-2.71987506650553,0.00653065852637741,0.9995261043921
"ENSG00000122585",36.9344312555681,-0.76627244809659,0.282234958489106,-2.7150160710023,0.0066272554338961,0.9995261043921
"ENSG00000134028",5889.46112444226,-0.259324633409944,0.095574028960193,-2.71333788301374,0.006660915123772,0.9995261043921
"ENSG00000162407",560.492678181409,-0.248124867562451,0.0915187015592957,-2.71119304945218,0.00670415811296934,0.9995261043921
"ENSG00000162998",635.040502500005,-0.387219921054198,0.142851613959583,-2.71064435550412,0.00671526104739093,0.9995261043921
"ENSG00000092445",60.1374127935417,0.521468370933419,0.192471512261647,2.70932755089767,0.00674197431885688,0.9995261043921
"ENSG00000183779",2927.00461263481,-0.354538130458388,0.131566201724093,-2.69475082363393,0.00704412869300354,0.9995261043921
"ENSG00000141837",282.198828479192,-0.472481004686756,0.175524089374366,-2.69182997257446,0.00710611630742415,0.9995261043921
"ENSG00000128655",33.6292839391924,0.649795183305059,0.243347757536073,2.67023287941635,0.00757986554991035,0.9995261043921
"ENSG00000106003",1373.21642374337,-0.290195420687741,0.108887685901761,-2.66508942939203,0.00769678517296954,0.9995261043921
"ENSG00000023445",755.315494698448,0.494644475981544,0.185828057247321,2.66183956991605,0.00777149090288583,0.9995261043921
"ENSG00000166133",148.852870883187,0.297457027229002,0.111865686460262,2.65905512799644,0.00783601400338069,0.9995261043921
"ENSG00000170271",286.674192589884,-0.259363643462524,0.0976872799335791,-2.65504007931098,0.00792989861440199,0.9995261043921
"ENSG00000138772",402.843684162056,0.337092681025431,0.127599969387728,2.64179280483316,0.00824684889164197,0.9995261043921
"ENSG00000204136",105.717115341202,-0.444192457346021,0.168553615517249,-2.635318477049,0.00840583728296656,0.9995261043921
"ENSG00000135406",27.7432938814057,-0.887088752851089,0.337098608942058,-2.63154082906218,0.00849986533623526,0.9995261043921
"ENSG00000147206",42.8510408909566,0.470149104916322,0.178863422992264,2.62853688613942,0.00857530549087415,0.9995261043921
"ENSG00000168591",857.565760208215,-0.168304649357899,0.0640874016053248,-2.62617371186906,0.00863507365289001,0.9995261043921
"ENSG00000104435",341.99236796835,-0.298312594706063,0.113594065813978,-2.62612833309954,0.00863622498360335,0.9995261043921
"ENSG00000125798",1042.87092552802,-0.29786599554639,0.113518876534884,-2.62393361032654,0.00869207261120797,0.9995261043921
"ENSG00000008735",45.4211695980624,-0.529259439298203,0.201884818531737,-2.62159107924701,0.00875203731473726,0.9995261043921
"ENSG00000181218",36.1815391283907,-0.582630974705965,0.222409378493174,-2.61963312272754,0.0088024409000108,0.9995261043921
"ENSG00000136003",1198.6453828109,-0.145986310938378,0.0557581224891953,-2.6182070776624,0.00883931458309814,0.9995261043921
"ENSG00000128965",69.4405995055891,-0.718021918979342,0.274321902329272,-2.61744291244194,0.00885913056859597,0.9995261043921
"ENSG00000152377",72.7703268687495,-0.456776823585746,0.174585840478516,-2.61634518775281,0.00888766571567715,0.9995261043921
"ENSG00000235523",4.11873513272049,1.74641151811898,0.668309632072815,2.61317723747651,0.00897047689314571,0.9995261043921
"ENSG00000156687",36.3793159819936,-0.566428223775283,0.216948940712328,-2.61088264324075,0.00903088788201756,0.9995261043921
"ENSG00000157557",6682.6463413209,-0.359375909606047,0.137845061490165,-2.60710036123919,0.0091312592101216,0.9995261043921
"ENSG00000166111",7.68895512789258,-0.989713143832472,0.379708937878103,-2.60650473323911,0.0091471559696328,0.9995261043921
"ENSG00000092758",60.7768746769024,-0.455654823616652,0.175633820308571,-2.5943455697548,0.00947711781239319,0.9995261043921
"ENSG00000055955",7.24751430260598,0.995404991291528,0.385239442862803,2.58386053072459,0.00977012939406516,0.9995261043921
"ENSG00000102109",467.010566906987,-0.549021856540588,0.212779585737245,-2.58023745388131,0.00987323998886111,0.9995261043921
"ENSG00000156298",821.739501776708,-0.22338363825924,0.0865833924175821,-2.57998251191043,0.00988053186488372,0.9995261043921
"ENSG00000275430",44.6134621285934,-1.0591144216655,0.411616140328672,-2.57306339061389,0.0100802742967272,0.9995261043921
"ENSG00000116771",216.923890648291,0.3716144994891,0.144436027642617,2.57286568700572,0.0100860341060947,0.9995261043921
"ENSG00000197905",129.310906738872,0.387999946104198,0.1509389946065,2.57057460277723,0.0101529956223451,0.9995261043921
"ENSG00000171435",192.584921747566,-0.462960172050967,0.180159398779519,-2.56972533871265,0.0101779174379308,0.9995261043921
"ENSG00000049249",35.0599068321035,0.783081690978462,0.304794474039958,2.56921223209513,0.0101930010286297,0.9995261043921
"ENSG00000231848",5.42286595788058,1.09860470303452,0.428034158211938,2.56662857848497,0.0102692544590408,0.9995261043921
"ENSG00000125820",27.6508327272558,-0.569480870758002,0.222245005131212,-2.56240121311966,0.0103951155325374,0.9995261043921
"ENSG00000172059",142.24846556863,-0.331093262253919,0.129394786968205,-2.55878362654035,0.0105039096536163,0.9995261043921
"ENSG00000103723",33.615951962072,-0.499263558438782,0.1951561724895,-2.55827705611333,0.010519224662393,0.9995261043921
"ENSG00000154917",37.9461340541908,-0.498317434275089,0.194823139421202,-2.55779388298298,0.0105338508121649,0.9995261043921
"ENSG00000166473",13.6086379146289,-0.916866024523692,0.359152310186712,-2.55286127505916,0.0106842041114111,0.9995261043921
"ENSG00000215644",3.16058072679518,-1.53669051748073,0.602140330363678,-2.55204715577283,0.010709202326789,0.9995261043921
"ENSG00000270344",60.8326333594504,0.382552604379521,0.150093494866006,2.54876205475153,0.0108106032281234,0.9995261043921
"ENSG00000130208",114.371906407378,-0.610913084467212,0.239749800282518,-2.54812760530903,0.0108302847617504,0.9995261043921
"ENSG00000163497",223.273620823448,-0.432535892523465,0.169789465104323,-2.54748368668046,0.0108502926038626,0.9995261043921
"ENSG00000225792",4.40547228011263,-1.28072979862469,0.503616464577841,-2.54306578260555,0.0109884539305936,0.9995261043921
"ENSG00000180354",393.747563070138,-0.262952020819517,0.103677295961341,-2.53625461950287,0.0112045234902732,0.9995261043921
"ENSG00000164379",10.2788669714563,-0.899648177177544,0.355087285573846,-2.53359726953797,0.0112898401824369,0.9995261043921
"ENSG00000175426",112.009316921388,-0.628611069191643,0.248428766916347,-2.53034733857256,0.011394966030772,0.9995261043921
"ENSG00000164430",63.1795940645421,0.331467129979932,0.131257747522763,2.52531478130423,0.0115594697104074,0.9995261043921
"ENSG00000007402",266.929257081829,-0.459417625898146,0.18198900872949,-2.52442512383278,0.0115887689396814,0.9995261043921
"ENSG00000111331",492.543684986883,0.441960293650946,0.1752149482625,2.52238920271128,0.0116560663229011,0.9995261043921
"ENSG00000171657",21.4192210509416,0.537266038654357,0.213111763871905,2.52105293904512,0.0117004247700384,0.9995261043921
"ENSG00000117523",5349.40062546768,0.170136926927344,0.0675694983315346,2.51795456720065,0.0118038545829487,0.9995261043921
"ENSG00000232573",38.9895689030531,0.491753883533594,0.195458720963093,2.51589635453742,0.0118730092776379,0.9995261043921
"ENSG00000173809",5.4067267282654,1.8416867896809,0.733374842235375,2.51124893249313,0.0120304828519301,0.9995261043921
"ENSG00000142871",1020.52559260496,-1.21060898360334,0.483036305796505,-2.50624843117558,0.0122019853167173,0.9995261043921
"ENSG00000260989",7.58685114814799,-0.917185609253572,0.366027277506335,-2.50578485707994,0.0122179937428624,0.9995261043921
"ENSG00000214711",5.82542397103337,1.19602381202476,0.478082656107537,2.50170926877493,0.0123595373717443,0.9995261043921
"ENSG00000101197",5.45986942355777,-1.22381592716816,0.489410088967753,-2.50059399010224,0.0123985228321441,0.9995261043921
"ENSG00000125571",23.8405991811629,-0.810220490209437,0.324100907410798,-2.49990194931013,0.0124227683967824,0.9995261043921
"ENSG00000211611",74.0808810355084,-0.637994453040703,0.255239866329423,-2.49958778859914,0.0124337888302484,0.9995261043921
"ENSG00000204899",91.2046707547791,0.330588724539755,0.132259619734258,2.49954389105299,0.0124353294000915,0.9995261043921
"ENSG00000179044",80.7973118572908,-0.420009680140721,0.168283884164604,-2.49584018235457,0.0125659202084007,0.9995261043921
"ENSG00000172137",33.2384081967246,-0.871586968949532,0.349408428568809,-2.49446463704263,0.0126147295542348,0.9995261043921
"ENSG00000147576",129.416920282925,-0.430889164025422,0.172981305480924,-2.49095798431778,0.0127399184422941,0.9995261043921
"ENSG00000188175",1611.61471550876,-0.508937311537165,0.204745428295025,-2.48570781665425,0.0129294071796628,0.9995261043921
"ENSG00000237945",117.675464973472,0.577645167567171,0.232624990568696,2.4831604126238,0.0130222431061039,0.9995261043921
"ENSG00000253239",44.6203374676539,1.01699901505244,0.409671233027888,2.4824760272665,0.0130472846634428,0.9995261043921
"ENSG00000105366",48.346848380147,-0.532105764628131,0.214500090871455,-2.48067850445345,0.0131132586987139,0.9995261043921
"ENSG00000174951",27.6690860359033,-0.542350194815238,0.218696219963414,-2.47992486978498,0.0131410068235858,0.9995261043921
"ENSG00000138115",8.15860516554594,-0.880948136527947,0.355309579778282,-2.4793818874168,0.0131610310952283,0.9995261043921
"ENSG00000176692",4.76891101791079,-1.21186374936379,0.488856048850398,-2.47897873456538,0.0131759161392062,0.9995261043921
"ENSG00000102547",161.464043989384,-0.268586480933019,0.108393033844422,-2.47789430193942,0.0132160290126242,0.9995261043921
"ENSG00000197385",36.0795570386812,0.465967123573992,0.188242038516014,2.47536165272855,0.0133101318409876,0.9995261043921
"ENSG00000163499",93.3253041705926,-0.452662523406688,0.183339131857069,-2.46899021949981,0.0135494921734802,0.9995261043921
"ENSG00000074590",109.563417635778,-0.334232019915998,0.135402320985912,-2.46843641587779,0.0135704758775751,0.9995261043921
"ENSG00000174279",147.41885054749,-1.00526712934075,0.407604576684048,-2.46628027957589,0.0136524459470873,0.9995261043921
"ENSG00000117154",85.0493436389046,-0.411908532960647,0.167096794671257,-2.46508937392262,0.0136979079767622,0.9995261043921
"ENSG00000261713",13.3975351380687,-0.826085885812209,0.335150957696075,-2.46481732139739,0.0137083121428893,0.9995261043921
"ENSG00000144290",32.8477137392082,-0.586897982475048,0.238207596680554,-2.46380884007701,0.0137469406379224,0.9995261043921
"ENSG00000172243",90.374003287186,-0.404003015821477,0.164371527481732,-2.45786494784736,0.0139765722723772,0.9995261043921
"ENSG00000236935",57.9597218496092,-0.402325100295885,0.163705499688906,-2.45761505300943,0.0139863002486551,0.9995261043921
"ENSG00000108231",22.4445602050457,-0.692508965488831,0.281819858260175,-2.45727526003334,0.0139995373932373,0.9995261043921
"ENSG00000108849",26.4796914308022,-0.745329407585885,0.304783463101612,-2.44543913242892,0.0144675866918861,0.9995261043921
"ENSG00000146263",122.367205988037,0.410100662546961,0.167820209101814,2.44369057065206,0.0145378893431578,0.9995261043921
"ENSG00000163515",884.456827258441,-0.721103207646421,0.295156242426277,-2.44312368838526,0.0145607459714441,0.9995261043921
"ENSG00000167363",770.99063650962,-0.270931946153103,0.11118505360606,-2.43676589043203,0.0148192701089406,0.9995261043921
"ENSG00000123472",917.768226934636,-0.16939354311559,0.0695713272526051,-2.43481833400335,0.0148992678639797,0.9995261043921
"ENSG00000159182",1656.19194291183,-0.393683692843742,0.161694069259274,-2.43474417241906,0.0149023216283739,0.9995261043921
"ENSG00000070814",1009.86393976623,0.274167498432229,0.112661838846546,2.43354361369573,0.0149518340226314,0.9995261043921
"ENSG00000207607",48.8236054743664,-0.554457727260805,0.227907248306611,-2.43282182282714,0.0149816711984046,0.9995261043921
"ENSG00000254111",17.6664837616991,-0.620927940837077,0.255700223523693,-2.42834336349159,0.0151679754773831,0.9995261043921
"ENSG00000120217",46.144519161174,0.613230206238251,0.252695900308534,2.42675170230113,0.0152346784270815,0.9995261043921
"ENSG00000246877",7.51015845800768,-0.893912403839075,0.368424448640066,-2.42631130246296,0.0152531801555458,0.9995261043921
"ENSG00000134256",64.6500158251547,-0.359283853136048,0.148413559167171,-2.42082903443717,0.0154851582014842,0.9995261043921
"ENSG00000130513",1411.74672841957,-0.760014815005104,0.313963897229516,-2.42070767279816,0.0154903284656323,0.9995261043921
"ENSG00000084444",47.8321196859475,-0.442528851508842,0.182888667012847,-2.41966251237293,0.0155349174391017,0.9995261043921
"ENSG00000166598",7944.83732647467,0.270224163208646,0.111707422268402,2.41903499088334,0.0155617431946183,0.9995261043921
"ENSG00000132561",1542.70197623443,-0.17155796448563,0.0709204485242151,-2.41901973345605,0.0155623959377317,0.9995261043921
"ENSG00000275066",6.09777169255673,1.02546066827278,0.42429062276071,2.41688270553912,0.0156540605904565,0.9995261043921
"ENSG00000166578",26.8074194441464,0.471804615897345,0.195268106207724,2.41618882397233,0.0156839255982211,0.9995261043921
"ENSG00000159173",102.132884504051,0.29351907916601,0.121545646829266,2.41488763129717,0.0157400647290797,0.9995261043921
"ENSG00000140274",19.1708088420162,1.37192734571966,0.5682949897451,2.4141112810708,0.0157736439918746,0.9995261043921
"ENSG00000196236",280.59134452105,0.180560887515002,0.0748210056366581,2.41323791331852,0.0158114948249086,0.9995261043921
"ENSG00000259723",3.71948403888292,-1.38382020796926,0.573626595648946,-2.41240594223798,0.0158476258399929,0.9995261043921
"ENSG00000197841",86.6069184210455,-0.299047717471843,0.124012941444283,-2.41142346910786,0.0158903863734749,0.9995261043921
"ENSG00000110076",85.899732442578,-0.329130655211802,0.136501263607971,-2.4111912704124,0.015900507252229,0.9995261043921
"ENSG00000172020",9.5343283397129,-1.14225232053576,0.474034128429393,-2.4096415258546,0.0159682014802045,0.9995261043921
"ENSG00000213614",524.197633960696,-0.135818180991567,0.0564542454300538,-2.40580987234777,0.0161366603754479,0.9995261043921
"ENSG00000196839",67.6693072908886,0.387668486129971,0.161184936497076,2.40511610175808,0.0161673285051754,0.9995261043921
"ENSG00000260805",18.9423863307041,0.734222609700552,0.305301183009001,2.40491242930725,0.0161763415677043,0.9995261043921
"ENSG00000138592",1094.37668102776,0.147439506018808,0.0613743386568109,2.40229889633924,0.0162923900585639,0.9995261043921
"ENSG00000215018",89.3700533419405,-0.358716943107976,0.149345249821637,-2.40193071782591,0.0163087969066222,0.9995261043921
"ENSG00000272510",6.43942404687001,0.971699388543517,0.404568118179166,2.40181898889322,0.0163137786651075,0.9995261043921
"ENSG00000161509",30.2975880631069,-0.60176527537878,0.250657878630772,-2.40074351010208,0.0163618004272426,0.9995261043921
"ENSG00000266934",17.4344985611482,-0.594101592504884,0.247478390518922,-2.40062007538982,0.0163673199118405,0.9995261043921
"ENSG00000239207",6.12963742499271,1.03097796707201,0.429638979493472,2.399637873378,0.0164112982102269,0.9995261043921
"ENSG00000112715",3129.61410929439,-0.430854747144644,0.179804546596323,-2.3962394461134,0.0165642654928722,0.9995261043921
"ENSG00000102271",5.1155174749117,-1.37232911483097,0.573341564984488,-2.39356292765569,0.0166856188212142,0.9995261043921
"ENSG00000182580",2363.41234464579,-0.512056933892168,0.213940825735994,-2.39345123648374,0.0166906998219792,0.9995261043921
"ENSG00000092051",11.562185102804,-0.759454835071854,0.317327249863465,-2.39328590720974,0.0166982233951271,0.9995261043921
"ENSG00000164638",182.647426059834,-0.326626841041698,0.136514408311239,-2.39261807659908,0.0167286444110229,0.9995261043921
"ENSG00000167767",4.52363983682161,1.36842595646203,0.57257045009276,2.38996957708931,0.0168497684915553,0.9995261043921
"ENSG00000110427",9.04689803308728,1.28318348232959,0.537545470040328,2.38711616755569,0.0169811245451939,0.9995261043921
"ENSG00000269825",72.511042226181,0.318079100023666,0.13331160104018,2.38598214665353,0.0170335779566973,0.9995261043921
"ENSG00000197694",5899.54119644346,0.176673303025184,0.0740650684464373,2.38537959568553,0.0170615063643085,0.9995261043921
"ENSG00000112175",181.266722541731,-0.348839494762014,0.146322526207263,-2.38404505310337,0.0171235058715399,0.9995261043921
"ENSG00000205740",13.4436115460164,0.812931240301406,0.341049473120371,2.38361676053518,0.0171434451249019,0.9995261043921
"ENSG00000125787",7.92265938418943,-0.899649348308154,0.377790585774351,-2.38134400957652,0.0172495947348927,0.9995261043921
"ENSG00000139219",92.8609496496858,-0.497788393040877,0.209238526278834,-2.37904750092494,0.0173574390895359,0.9995261043921
"ENSG00000196378",69.0088689694942,-0.318517478458504,0.133888741160896,-2.37897134364522,0.0173610255522659,0.9995261043921
"ENSG00000228013",5.74018108679279,-1.00558588182081,0.423423159085129,-2.37489579926033,0.0175539049038301,0.9995261043921
"ENSG00000235740",28.6954470437734,0.472614153678987,0.199325702911051,2.37106477878516,0.0177369221230683,0.9995261043921
"ENSG00000099783",3035.02085025087,0.180238339309436,0.0760568063739396,2.36978579436112,0.0177983935562527,0.9995261043921
"ENSG00000122877",266.899601327116,-0.84784142975725,0.357812479700738,-2.36951330055999,0.0178115144386669,0.9995261043921
"ENSG00000224905",4.73404216683388,1.40694752944974,0.594925508804974,2.36491377260975,0.0180342692574465,0.9995261043921
"ENSG00000133030",2916.53414469671,0.0956761136315426,0.0405050080315706,2.36208109271254,0.0181726665701704,0.9995261043921
"ENSG00000163873",59.7613093350627,-0.403311624034071,0.171034178018298,-2.35807619685769,0.0183699218944795,0.9995261043921
"ENSG00000157014",362.924057498625,0.15183647837111,0.0644084737229717,2.35739910596509,0.0184034555923492,0.9995261043921
"ENSG00000148346",2092.60233207094,0.646387599855032,0.27436870929399,2.35590859292347,0.0184774638035154,0.9995261043921
"ENSG00000259045",14.4166415570703,-0.678654243466132,0.288248818673882,-2.35440424903856,0.0185524227300784,0.9995261043921
"ENSG00000158301",54.2483606998535,-0.361579914096812,0.153755956027017,-2.35164817962094,0.0186904435744863,0.9995261043921
"ENSG00000141013",240.278177727881,-0.206548356228656,0.0879129223961784,-2.3494652503741,0.0188003988894492,0.9995261043921
"ENSG00000172318",336.584370652487,0.299059326213694,0.127319596003872,2.34888686109716,0.0188296273166924,0.9995261043921
"ENSG00000182919",588.880113255769,-0.18576104243513,0.079157725105141,-2.34672032563333,0.0189394649575847,0.9995261043921
"ENSG00000197989",273.410503124723,0.257706641200755,0.109864542288162,2.34567619209499,0.018992599561346,0.9995261043921
"ENSG00000187866",538.354083836592,-0.33889357213903,0.144486383254196,-2.34550526150836,0.0190013104017369,0.9995261043921
"ENSG00000117245",11.2556156192307,-0.775259777151965,0.33053527224622,-2.34546761646202,0.0190032293105619,0.9995261043921
"ENSG00000165655",162.848522852393,-0.269966056331543,0.115113737184744,-2.34521146592851,0.0190162907609194,0.9995261043921
"ENSG00000104722",10.752586289183,-0.792762774381812,0.338163759048358,-2.34431618755588,0.0190620038557927,0.9995261043921
"ENSG00000141433",9.72928433871819,-1.04380000851696,0.445538791652085,-2.34278143244607,0.0191405923013489,0.9995261043921
"ENSG00000172426",60.3296591406387,-0.383264154675619,0.16363035686407,-2.34225581377911,0.0191675720876811,0.9995261043921
"ENSG00000260265",32.7494824449096,-0.429754138353357,0.183542500621077,-2.34144210141597,0.0192094051688602,0.9995261043921
"ENSG00000075426",7147.05676985371,-0.386483234811309,0.165090821003756,-2.34103405908022,0.0192304127155079,0.9995261043921
"ENSG00000017483",333.461162624503,0.42140829292584,0.180031440528602,2.34074832533982,0.0192451353088408,0.9995261043921
"ENSG00000183067",14.6537099244067,-0.665020143262587,0.284355278885988,-2.33869455797663,0.0193512470122641,0.9995261043921
"ENSG00000114200",38.2485211109339,-0.744773067431031,0.318652169518858,-2.33726030660825,0.0194256531243943,0.9995261043921
"ENSG00000269940",8.97219217747394,0.803221384112815,0.343669693474524,2.33719003847035,0.0194293049103847,0.9995261043921
"ENSG00000148985",508.399576265357,-0.164084514372873,0.070238582123112,-2.33610231603581,0.0194859096357044,0.9995261043921
"ENSG00000054392",118.292255119086,-0.293058675626162,0.125489907422838,-2.3353166931481,0.0195268827543005,0.9995261043921
"ENSG00000122507",85.9069450415082,-0.321418776112906,0.137669184207123,-2.33471839005984,0.0195581369214499,0.9995261043921
"ENSG00000128917",329.790134523348,-0.301108312257402,0.129050646993322,-2.33325689775877,0.0196346661850896,0.9995261043921
